도로명코드,도로명,읍면동일련번호,시도명,아이디,입력일자
114404139136,마포대로11가길,1,서울특별시,ssongda9412,20200316180203
114404139137,마포대로11길,0,서울특별시,ssongda9412,20200316180203
114404139137,마포대로11길,1,서울특별시,ssongda9412,20200316180203
114404139137,마포대로11길,2,서울특별시,ssongda9412,20200316180203
114404139137,마포대로11길,3,서울특별시,ssongda9412,20200316180203
114404139138,마포대로11나길,0,서울특별시,ssongda9412,20200316180203
114404139138,마포대로11나길,1,서울특별시,ssongda9412,20200316180203
114404139139,마포대로11다길,0,서울특별시,ssongda9412,20200316180203
114404139139,마포대로11다길,1,서울특별시,ssongda9412,20200316180203
114404139140,마포대로12길,0,서울특별시,ssongda9412,20200316180203
114404139140,마포대로12길,1,서울특별시,ssongda9412,20200316180203
114404139141,마포대로14가길,0,서울특별시,ssongda9412,20200316180203
114404139141,마포대로14가길,1,서울특별시,ssongda9412,20200316180203
114404139142,마포대로14길,0,서울특별시,ssongda9412,20200316180203
114404139142,마포대로14길,1,서울특별시,ssongda9412,20200316180203
114404139142,마포대로14길,2,서울특별시,ssongda9412,20200316180203
114404139143,마포대로14나길,0,서울특별시,ssongda9412,20200316180203
114404139143,마포대로14나길,1,서울특별시,ssongda9412,20200316180203
114404139144,마포대로14다길,0,서울특별시,ssongda9412,20200316180203
114404139144,마포대로14다길,1,서울특별시,ssongda9412,20200316180203
114404139145,마포대로14라길,0,서울특별시,ssongda9412,20200316180203
114404139145,마포대로14라길,1,서울특별시,ssongda9412,20200316180203
114404139145,마포대로14라길,2,서울특별시,ssongda9412,20200316180203
114404139146,마포대로16가길,0,서울특별시,ssongda9412,20200316180203
114404139146,마포대로16가길,1,서울특별시,ssongda9412,20200316180203
114404139146,마포대로16가길,2,서울특별시,ssongda9412,20200316180203
114404139147,마포대로16길,0,서울특별시,ssongda9412,20200316180203
114404139147,마포대로16길,1,서울특별시,ssongda9412,20200316180203
114404139147,마포대로16길,2,서울특별시,ssongda9412,20200316180203
114404139148,마포대로16나길,0,서울특별시,ssongda9412,20200316180203
114404139148,마포대로16나길,1,서울특별시,ssongda9412,20200316180203
114404139148,마포대로16나길,2,서울특별시,ssongda9412,20200316180203
114404139149,마포대로18길,0,서울특별시,ssongda9412,20200316180203
114404139149,마포대로18길,1,서울특별시,ssongda9412,20200316180203
114404139150,마포대로19길,0,서울특별시,ssongda9412,20200316180203
114404139150,마포대로19길,1,서울특별시,ssongda9412,20200316180203
114404139151,마포대로1길,0,서울특별시,ssongda9412,20200316180203
114404139151,마포대로1길,1,서울특별시,ssongda9412,20200316180203
114404139151,마포대로1길,2,서울특별시,ssongda9412,20200316180203
114404139152,마포대로20길,0,서울특별시,ssongda9412,20200316180203
114404139152,마포대로20길,1,서울특별시,ssongda9412,20200316180203
114404139152,마포대로20길,2,서울특별시,ssongda9412,20200316180203
114404139153,마포대로21길,0,서울특별시,ssongda9412,20200316180203
114404139153,마포대로21길,1,서울특별시,ssongda9412,20200316180203
114404139154,마포대로24길,0,서울특별시,ssongda9412,20200316180203
114404139154,마포대로24길,1,서울특별시,ssongda9412,20200316180203
114404139155,마포대로24안길,0,서울특별시,ssongda9412,20200316180203
114404139155,마포대로24안길,1,서울특별시,ssongda9412,20200316180203
114404139156,마포대로26길,0,서울특별시,ssongda9412,20200316180203
114404139156,마포대로26길,1,서울특별시,ssongda9412,20200316180203
114404139157,마포대로26안길,0,서울특별시,ssongda9412,20200316180203
114404139157,마포대로26안길,1,서울특별시,ssongda9412,20200316180203
114404139158,마포대로28가길,0,서울특별시,ssongda9412,20200316180203
114404139158,마포대로28가길,1,서울특별시,ssongda9412,20200316180203
114404139159,마포대로28길,0,서울특별시,ssongda9412,20200316180203
114404139159,마포대로28길,1,서울특별시,ssongda9412,20200316180203
114404139160,마포대로28나길,0,서울특별시,ssongda9412,20200316180203
114404139160,마포대로28나길,1,서울특별시,ssongda9412,20200316180203
114404139161,마포대로28다길,0,서울특별시,ssongda9412,20200316180203
114404139161,마포대로28다길,1,서울특별시,ssongda9412,20200316180203
114404139162,마포대로28라길,0,서울특별시,ssongda9412,20200316180203
114404139162,마포대로28라길,1,서울특별시,ssongda9412,20200316180203
114404139163,마포대로4가길,0,서울특별시,ssongda9412,20200316180203
114404139163,마포대로4가길,1,서울특별시,ssongda9412,20200316180203
114404139164,마포대로4길,0,서울특별시,ssongda9412,20200316180203
114404139164,마포대로4길,1,서울특별시,ssongda9412,20200316180203
114404139164,마포대로4길,2,서울특별시,ssongda9412,20200316180203
114404139165,마포대로4나길,0,서울특별시,ssongda9412,20200316180203
114404139165,마포대로4나길,1,서울특별시,ssongda9412,20200316180203
114404139165,마포대로4나길,2,서울특별시,ssongda9412,20200316180203
114404139166,마포대로4다길,0,서울특별시,ssongda9412,20200316180203
114404139166,마포대로4다길,1,서울특별시,ssongda9412,20200316180203
114404139167,마포대로4라길,0,서울특별시,ssongda9412,20200316180203
114404139167,마포대로4라길,1,서울특별시,ssongda9412,20200316180203
114404139167,마포대로4라길,2,서울특별시,ssongda9412,20200316180203
114404139168,마포대로6길,0,서울특별시,ssongda9412,20200316180203
114404139168,마포대로6길,1,서울특별시,ssongda9412,20200316180203
114404139169,마포대로7길,0,서울특별시,ssongda9412,20200316180203
114404139169,마포대로7길,1,서울특별시,ssongda9412,20200316180203
114404139170,마포대로8길,0,서울특별시,ssongda9412,20200316180203
114404139170,마포대로8길,1,서울특별시,ssongda9412,20200316180203
114404139171,마포대로8안길,0,서울특별시,ssongda9412,20200316180203
114404139171,마포대로8안길,1,서울특별시,ssongda9412,20200316180203
114404139173,만리재로10길,0,서울특별시,ssongda9412,20200316180203
114404139173,만리재로10길,1,서울특별시,ssongda9412,20200316180203
114404139174,만리재로10안길,0,서울특별시,ssongda9412,20200316180203
114404139174,만리재로10안길,1,서울특별시,ssongda9412,20200316180203
114404139175,만리재로12가길,0,서울특별시,ssongda9412,20200316180203
114404139175,만리재로12가길,1,서울특별시,ssongda9412,20200316180203
114404139176,만리재로12길,0,서울특별시,ssongda9412,20200316180203
114404139176,만리재로12길,1,서울특별시,ssongda9412,20200316180203
114404139177,만리재로12나길,0,서울특별시,ssongda9412,20200316180203
114404139177,만리재로12나길,1,서울특별시,ssongda9412,20200316180203
114404139178,만리재로14길,0,서울특별시,ssongda9412,20200316180203
114404139178,만리재로14길,1,서울특별시,ssongda9412,20200316180203
114404139179,만리재로16길,0,서울특별시,ssongda9412,20200316180203
114404139179,만리재로16길,1,서울특별시,ssongda9412,20200316180203
114404139180,만리재로16안길,0,서울특별시,ssongda9412,20200316180203
114404139180,만리재로16안길,1,서울특별시,ssongda9412,20200316180203
114404139181,만리재로18길,0,서울특별시,ssongda9412,20200316180203
114404139181,만리재로18길,1,서울특별시,ssongda9412,20200316180203
114404139182,만리재로1길,0,서울특별시,ssongda9412,20200316180203
114404139182,만리재로1길,1,서울특별시,ssongda9412,20200316180203
114404139183,만리재로20길,0,서울특별시,ssongda9412,20200316180203
114404139183,만리재로20길,1,서울특별시,ssongda9412,20200316180203
114404139184,만리재로6길,0,서울특별시,ssongda9412,20200316180203
114404139184,만리재로6길,1,서울특별시,ssongda9412,20200316180203
114404139185,만리재로7길,0,서울특별시,ssongda9412,20200316180203
114404139185,만리재로7길,1,서울특별시,ssongda9412,20200316180203
114404139186,만리재로8길,0,서울특별시,ssongda9412,20200316180203
114404139186,만리재로8길,1,서울특별시,ssongda9412,20200316180203
114404139187,만리재옛10길,0,서울특별시,ssongda9412,20200316180203
114404139187,만리재옛10길,1,서울특별시,ssongda9412,20200316180203
114404139188,만리재옛11길,0,서울특별시,ssongda9412,20200316180203
114404139188,만리재옛11길,1,서울특별시,ssongda9412,20200316180203
114404139189,만리재옛12길,0,서울특별시,ssongda9412,20200316180203
114404139189,만리재옛12길,1,서울특별시,ssongda9412,20200316180203
114404139190,만리재옛12안길,0,서울특별시,ssongda9412,20200316180203
114404139190,만리재옛12안길,1,서울특별시,ssongda9412,20200316180203
114404139191,만리재옛2길,0,서울특별시,ssongda9412,20200316180203
114404139191,만리재옛2길,1,서울특별시,ssongda9412,20200316180203
114404139192,만리재옛4길,0,서울특별시,ssongda9412,20200316180203
114404139192,만리재옛4길,1,서울특별시,ssongda9412,20200316180203
114404139193,만리재옛6길,0,서울특별시,ssongda9412,20200316180203
114404139193,만리재옛6길,1,서울특별시,ssongda9412,20200316180203
114404139194,만리재옛8길,0,서울특별시,ssongda9412,20200316180203
114404139194,만리재옛8길,1,서울특별시,ssongda9412,20200316180203
114404139195,만리재옛9길,0,서울특별시,ssongda9412,20200316180203
114404139195,만리재옛9길,1,서울특별시,ssongda9412,20200316180203
114404139196,만리재옛길,0,서울특별시,ssongda9412,20200316180203
114404139196,만리재옛길,1,서울특별시,ssongda9412,20200316180203
114404139196,만리재옛길,2,서울특별시,ssongda9412,20200316180203
114404139196,만리재옛길,3,서울특별시,ssongda9412,20200316180203
114404139197,망원로10길,0,서울특별시,ssongda9412,20200316180203
114404139197,망원로10길,1,서울특별시,ssongda9412,20200316180203
114404139198,망원로11길,0,서울특별시,ssongda9412,20200316180203
114404139198,망원로11길,1,서울특별시,ssongda9412,20200316180203
114404139199,망원로1길,0,서울특별시,ssongda9412,20200316180203
114404139199,망원로1길,1,서울특별시,ssongda9412,20200316180203
114404139200,망원로2길,0,서울특별시,ssongda9412,20200316180203
114404139200,망원로2길,1,서울특별시,ssongda9412,20200316180203
114404139201,망원로3길,0,서울특별시,ssongda9412,20200316180203
114404139201,망원로3길,1,서울특별시,ssongda9412,20200316180203
114404139202,망원로4길,0,서울특별시,ssongda9412,20200316180203
114404139202,망원로4길,1,서울특별시,ssongda9412,20200316180203
114404139203,망원로6길,0,서울특별시,ssongda9412,20200316180203
114404139203,망원로6길,1,서울특별시,ssongda9412,20200316180203
114404139204,망원로7길,0,서울특별시,ssongda9412,20200316180203
114404139204,망원로7길,1,서울특별시,ssongda9412,20200316180203
114404139205,망원로8길,0,서울특별시,ssongda9412,20200316180203
114404139205,망원로8길,1,서울특별시,ssongda9412,20200316180203
114404139206,매봉산로2길,0,서울특별시,ssongda9412,20200316180203
114404139206,매봉산로2길,1,서울특별시,ssongda9412,20200316180203
114404139207,매봉산로2안길,0,서울특별시,ssongda9412,20200316180203
114404139207,매봉산로2안길,1,서울특별시,ssongda9412,20200316180203
114404139208,모래내로1길,0,서울특별시,ssongda9412,20200316180203
114404139208,모래내로1길,1,서울특별시,ssongda9412,20200316180203
114404139209,모래내로3길,0,서울특별시,ssongda9412,20200316180203
114404139209,모래내로3길,1,서울특별시,ssongda9412,20200316180203
114404139210,모래내로5길,0,서울특별시,ssongda9412,20200316180203
114404139210,모래내로5길,1,서울특별시,ssongda9412,20200316180203
114404139211,모래내로7길,0,서울특별시,ssongda9412,20200316180203
114404139211,모래내로7길,1,서울특별시,ssongda9412,20200316180203
114404139212,모래내로7안길,0,서울특별시,ssongda9412,20200316180203
114404139212,모래내로7안길,1,서울특별시,ssongda9412,20200316180203
114404139213,모래내로9길,0,서울특별시,ssongda9412,20200316180203
114404139213,모래내로9길,1,서울특별시,ssongda9412,20200316180203
114404139213,모래내로9길,2,서울특별시,ssongda9412,20200316180203
114404139214,방울내로11길,0,서울특별시,ssongda9412,20200316180203
114404139214,방울내로11길,1,서울특별시,ssongda9412,20200316180203
114404139215,방울내로1길,0,서울특별시,ssongda9412,20200316180203
114404139215,방울내로1길,1,서울특별시,ssongda9412,20200316180203
114404139216,방울내로3길,0,서울특별시,ssongda9412,20200316180203
114404139216,방울내로3길,1,서울특별시,ssongda9412,20200316180203
114404139217,방울내로5길,0,서울특별시,ssongda9412,20200316180203
114404139217,방울내로5길,1,서울특별시,ssongda9412,20200316180203
114404139218,방울내로6길,0,서울특별시,ssongda9412,20200316180203
114404139218,방울내로6길,1,서울특별시,ssongda9412,20200316180203
114404139219,방울내로7길,0,서울특별시,ssongda9412,20200316180203
114404139219,방울내로7길,1,서울특별시,ssongda9412,20200316180203
114404139220,방울내로9길,0,서울특별시,ssongda9412,20200316180203
114404139220,방울내로9길,1,서울특별시,ssongda9412,20200316180203
114404139221,방울내로9안길,0,서울특별시,ssongda9412,20200316180203
114404139221,방울내로9안길,1,서울특별시,ssongda9412,20200316180203
114404139223,백범로10길,0,서울특별시,ssongda9412,20200316180203
114404139223,백범로10길,1,서울특별시,ssongda9412,20200316180203
114404139224,백범로15길,0,서울특별시,ssongda9412,20200316180203
114404139224,백범로15길,1,서울특별시,ssongda9412,20200316180203
114404139225,백범로16길,0,서울특별시,ssongda9412,20200316180203
114404139225,백범로16길,1,서울특별시,ssongda9412,20200316180203
114404139226,백범로16안길,0,서울특별시,ssongda9412,20200316180203
114404139226,백범로16안길,1,서울특별시,ssongda9412,20200316180203
114404139227,백범로17길,0,서울특별시,ssongda9412,20200316180203
114404139227,백범로17길,1,서울특별시,ssongda9412,20200316180203
114404139227,백범로17길,2,서울특별시,ssongda9412,20200316180203
114404139228,백범로17안길,0,서울특별시,ssongda9412,20200316180203
114404139228,백범로17안길,1,서울특별시,ssongda9412,20200316180203
114404139229,백범로18길,0,서울특별시,ssongda9412,20200316180203
114404139229,백범로18길,1,서울특별시,ssongda9412,20200316180203
114404139230,백범로1길,0,서울특별시,ssongda9412,20200316180203
114404139230,백범로1길,1,서울특별시,ssongda9412,20200316180203
114404139231,백범로20길,0,서울특별시,ssongda9412,20200316180203
114404139231,백범로20길,1,서울특별시,ssongda9412,20200316180203
114404139231,백범로20길,2,서울특별시,ssongda9412,20200316180203
114404139232,백범로21길,0,서울특별시,ssongda9412,20200316180203
114404139232,백범로21길,1,서울특별시,ssongda9412,20200316180203
114404139233,백범로21안길,0,서울특별시,ssongda9412,20200316180203
114404139233,백범로21안길,1,서울특별시,ssongda9412,20200316180203
114404139234,백범로24길,0,서울특별시,ssongda9412,20200316180203
114404139234,백범로24길,1,서울특별시,ssongda9412,20200316180203
114404139234,백범로24길,2,서울특별시,ssongda9412,20200316180203
114404139235,백범로25길,0,서울특별시,ssongda9412,20200316180203
114404139235,백범로25길,1,서울특별시,ssongda9412,20200316180203
114404139236,백범로26길,0,서울특별시,ssongda9412,20200316180203
114404139236,백범로26길,1,서울특별시,ssongda9412,20200316180203
114404139237,백범로28길,0,서울특별시,ssongda9412,20200316180203
114404139237,백범로28길,1,서울특별시,ssongda9412,20200316180203
114404139237,백범로28길,2,서울특별시,ssongda9412,20200316180203
114404139238,백범로2길,0,서울특별시,ssongda9412,20200316180203
114404139238,백범로2길,1,서울특별시,ssongda9412,20200316180203
114404139240,백범로31가길,0,서울특별시,ssongda9412,20200316180203
114404139240,백범로31가길,1,서울특별시,ssongda9412,20200316180203
114404139240,백범로31가길,2,서울특별시,ssongda9412,20200316180203
114404139241,백범로31길,0,서울특별시,ssongda9412,20200316180203
114404139241,백범로31길,1,서울특별시,ssongda9412,20200316180203
114404139242,백범로31나길,0,서울특별시,ssongda9412,20200316180203
114404139242,백범로31나길,1,서울특별시,ssongda9412,20200316180203
114404139242,백범로31나길,2,서울특별시,ssongda9412,20200316180203
114404139243,백범로31다길,0,서울특별시,ssongda9412,20200316180203
114404139243,백범로31다길,1,서울특별시,ssongda9412,20200316180203
114404139243,백범로31다길,2,서울특별시,ssongda9412,20200316180203
114404139244,백범로31라길,0,서울특별시,ssongda9412,20200316180203
114404139244,백범로31라길,1,서울특별시,ssongda9412,20200316180203
114404139244,백범로31라길,2,서울특별시,ssongda9412,20200316180203
114404139245,백범로32길,0,서울특별시,ssongda9412,20200316180203
114404139245,백범로32길,1,서울특별시,ssongda9412,20200316180203
114404139246,백범로34길,0,서울특별시,ssongda9412,20200316180203
114404139246,백범로34길,1,서울특별시,ssongda9412,20200316180203
114404139247,백범로36가길,0,서울특별시,ssongda9412,20200316180203
114404139247,백범로36가길,1,서울특별시,ssongda9412,20200316180203
114404139247,백범로36가길,2,서울특별시,ssongda9412,20200316180203
114404139248,백범로36길,0,서울특별시,ssongda9412,20200316180203
114404139248,백범로36길,1,서울특별시,ssongda9412,20200316180203
114404139248,백범로36길,2,서울특별시,ssongda9412,20200316180203
114404139249,백범로37길,0,서울특별시,ssongda9412,20200316180203
114404139249,백범로37길,1,서울특별시,ssongda9412,20200316180203
114404139250,백범로39길,0,서울특별시,ssongda9412,20200316180203
114404139250,백범로39길,1,서울특별시,ssongda9412,20200316180203
114404139251,백범로4길,0,서울특별시,ssongda9412,20200316180203
114404139251,백범로4길,1,서울특별시,ssongda9412,20200316180203
114404139251,백범로4길,2,서울특별시,ssongda9412,20200316180203
114404139252,백범로5길,0,서울특별시,ssongda9412,20200316180203
114404139252,백범로5길,1,서울특별시,ssongda9412,20200316180203
114404139255,봉작길,0,서울특별시,ssongda9412,20200316180203
114404139255,봉작길,1,서울특별시,ssongda9412,20200316180203
114404139258,삼개로1길,0,서울특별시,ssongda9412,20200316180203
114404139258,삼개로1길,1,서울특별시,ssongda9412,20200316180203
114404139259,삼개로3길,0,서울특별시,ssongda9412,20200316180203
114404139259,삼개로3길,1,서울특별시,ssongda9412,20200316180203
114404139260,삼개로5길,0,서울특별시,ssongda9412,20200316180203
114404139260,삼개로5길,1,서울특별시,ssongda9412,20200316180203
114404139261,삼개로5안길,0,서울특별시,ssongda9412,20200316180203
114404139261,삼개로5안길,1,서울특별시,ssongda9412,20200316180203
114404139262,상암산로1길,0,서울특별시,ssongda9412,20200316180203
114404139262,상암산로1길,1,서울특별시,ssongda9412,20200316180203
114404139264,새창로2길,0,서울특별시,ssongda9412,20200316180203
114404139264,새창로2길,1,서울특별시,ssongda9412,20200316180203
114404139265,새창로4가길,0,서울특별시,ssongda9412,20200316180203
114404139265,새창로4가길,1,서울특별시,ssongda9412,20200316180203
114404139266,새창로4길,0,서울특별시,ssongda9412,20200316180203
114404139266,새창로4길,1,서울특별시,ssongda9412,20200316180203
114404139267,새창로4나길,0,서울특별시,ssongda9412,20200316180203
114404139267,새창로4나길,1,서울특별시,ssongda9412,20200316180203
114404139268,새창로4다길,0,서울특별시,ssongda9412,20200316180203
114404139268,새창로4다길,1,서울특별시,ssongda9412,20200316180203
114404139269,새창로4라길,0,서울특별시,ssongda9412,20200316180203
114404139269,새창로4라길,1,서울특별시,ssongda9412,20200316180203
114404139270,새창로6가길,0,서울특별시,ssongda9412,20200316180203
114404139270,새창로6가길,1,서울특별시,ssongda9412,20200316180203
114404139271,새창로6길,0,서울특별시,ssongda9412,20200316180203
114404139271,새창로6길,1,서울특별시,ssongda9412,20200316180203
114404139272,새창로6나길,0,서울특별시,ssongda9412,20200316180203
114404139272,새창로6나길,1,서울특별시,ssongda9412,20200316180203
114404139273,새창로6다길,0,서울특별시,ssongda9412,20200316180203
114404139273,새창로6다길,1,서울특별시,ssongda9412,20200316180203
114404139274,새창로6라길,0,서울특별시,ssongda9412,20200316180203
114404139274,새창로6라길,1,서울특별시,ssongda9412,20200316180203
114404139275,새창로8길,0,서울특별시,ssongda9412,20200316180203
114404139275,새창로8길,1,서울특별시,ssongda9412,20200316180203
114404139276,새터산10길,0,서울특별시,ssongda9412,20200316180203
114404139276,새터산10길,1,서울특별시,ssongda9412,20200316180203
114404139277,새터산11길,0,서울특별시,ssongda9412,20200316180203
114404139277,새터산11길,1,서울특별시,ssongda9412,20200316180203
114404139278,새터산12길,0,서울특별시,ssongda9412,20200316180203
114404139278,새터산12길,1,서울특별시,ssongda9412,20200316180203
114404139279,새터산14길,0,서울특별시,ssongda9412,20200316180203
114404139279,새터산14길,1,서울특별시,ssongda9412,20200316180203
114404139280,새터산14안길,0,서울특별시,ssongda9412,20200316180203
114404139280,새터산14안길,1,서울특별시,ssongda9412,20200316180203
114404139281,새터산16길,0,서울특별시,ssongda9412,20200316180203
114404139281,새터산16길,1,서울특별시,ssongda9412,20200316180203
114404139282,새터산2길,0,서울특별시,ssongda9412,20200316180203
114404139282,새터산2길,1,서울특별시,ssongda9412,20200316180203
114404139283,새터산4길,0,서울특별시,ssongda9412,20200316180203
114404139283,새터산4길,1,서울특별시,ssongda9412,20200316180203
114404139284,새터산5길,0,서울특별시,ssongda9412,20200316180203
114404139284,새터산5길,1,서울특별시,ssongda9412,20200316180203
114404139285,새터산6길,0,서울특별시,ssongda9412,20200316180203
114404139285,새터산6길,1,서울특별시,ssongda9412,20200316180203
114404139286,새터산7길,0,서울특별시,ssongda9412,20200316180203
114404139286,새터산7길,1,서울특별시,ssongda9412,20200316180203
114404139287,새터산8길,0,서울특별시,ssongda9412,20200316180203
114404139287,새터산8길,1,서울특별시,ssongda9412,20200316180203
114404139288,새터산9길,0,서울특별시,ssongda9412,20200316180203
114404139288,새터산9길,1,서울특별시,ssongda9412,20200316180203
114404139289,새터산길,0,서울특별시,ssongda9412,20200316180203
114404139289,새터산길,1,서울특별시,ssongda9412,20200316180203
114404139290,서강로11길,0,서울특별시,ssongda9412,20200316180203
114404139290,서강로11길,1,서울특별시,ssongda9412,20200316180203
114404139291,서강로13길,0,서울특별시,ssongda9412,20200316180203
114404139291,서강로13길,1,서울특별시,ssongda9412,20200316180203
114404139292,서강로14길,0,서울특별시,ssongda9412,20200316180203
114404139292,서강로14길,1,서울특별시,ssongda9412,20200316180203
114404139292,서강로14길,2,서울특별시,ssongda9412,20200316180203
114404139293,서강로16길,0,서울특별시,ssongda9412,20200316180203
114404139293,서강로16길,1,서울특별시,ssongda9412,20200316180203
114404139293,서강로16길,2,서울특별시,ssongda9412,20200316180203
114404139294,서강로18길,0,서울특별시,ssongda9412,20200316180203
114404139294,서강로18길,1,서울특별시,ssongda9412,20200316180203
114404139295,서강로1길,0,서울특별시,ssongda9412,20200316180203
114404139295,서강로1길,1,서울특별시,ssongda9412,20200316180203
114404139296,서강로20길,0,서울특별시,ssongda9412,20200316180203
114404139296,서강로20길,1,서울특별시,ssongda9412,20200316180203
114404139297,서강로3길,0,서울특별시,ssongda9412,20200316180203
114404139297,서강로3길,1,서울특별시,ssongda9412,20200316180203
114404139298,서강로5길,0,서울특별시,ssongda9412,20200316180203
114404139298,서강로5길,1,서울특별시,ssongda9412,20200316180203
114404139299,서강로5안길,0,서울특별시,ssongda9412,20200316180203
114404139299,서강로5안길,1,서울특별시,ssongda9412,20200316180203
114404139300,서강로8길,0,서울특별시,ssongda9412,20200316180203
114404139300,서강로8길,1,서울특별시,ssongda9412,20200316180203
114404139301,서강로8안길,0,서울특별시,ssongda9412,20200316180203
114404139301,서강로8안길,1,서울특별시,ssongda9412,20200316180203
114404139302,서강로9길,0,서울특별시,ssongda9412,20200316180203
114404139302,서강로9길,1,서울특별시,ssongda9412,20200316180203
114404139303,서소문로2길,0,서울특별시,ssongda9412,20200316180203
114404139303,서소문로2길,1,서울특별시,ssongda9412,20200316180203
114404139304,성미산로10길,0,서울특별시,ssongda9412,20200316180203
114404139304,성미산로10길,1,서울특별시,ssongda9412,20200316180203
114404139304,성미산로10길,2,서울특별시,ssongda9412,20200316180203
114404139305,성미산로11길,0,서울특별시,ssongda9412,20200316180203
114404139305,성미산로11길,1,서울특별시,ssongda9412,20200316180203
114404139306,성미산로13길,0,서울특별시,ssongda9412,20200316180203
114404139306,성미산로13길,1,서울특별시,ssongda9412,20200316180203
114404139307,성미산로15길,0,서울특별시,ssongda9412,20200316180203
114404139307,성미산로15길,1,서울특별시,ssongda9412,20200316180203
114404139307,성미산로15길,2,서울특별시,ssongda9412,20200316180203
114404139308,성미산로16길,0,서울특별시,ssongda9412,20200316180203
114404139308,성미산로16길,1,서울특별시,ssongda9412,20200316180203
114404139308,성미산로16길,2,서울특별시,ssongda9412,20200316180203
114404139309,성미산로17길,0,서울특별시,ssongda9412,20200316180203
114404139309,성미산로17길,1,서울특별시,ssongda9412,20200316180203
114404139309,성미산로17길,2,서울특별시,ssongda9412,20200316180203
114404139310,성미산로18길,0,서울특별시,ssongda9412,20200316180203
114404139310,성미산로18길,1,서울특별시,ssongda9412,20200316180203
114404139311,성미산로19길,0,서울특별시,ssongda9412,20200316180203
114404139311,성미산로19길,1,서울특별시,ssongda9412,20200316180203
114404139312,성미산로1길,0,서울특별시,ssongda9412,20200316180203
114404139312,성미산로1길,1,서울특별시,ssongda9412,20200316180203
114404139313,성미산로22길,0,서울특별시,ssongda9412,20200316180203
114404139313,성미산로22길,1,서울특별시,ssongda9412,20200316180203
114404139314,성미산로23길,0,서울특별시,ssongda9412,20200316180203
114404139314,성미산로23길,1,서울특별시,ssongda9412,20200316180203
114404139315,성미산로23안길,0,서울특별시,ssongda9412,20200316180203
114404139315,성미산로23안길,1,서울특별시,ssongda9412,20200316180203
114404139316,성미산로26길,0,서울특별시,ssongda9412,20200316180203
114404139316,성미산로26길,1,서울특별시,ssongda9412,20200316180203
114404139317,성미산로27길,0,서울특별시,ssongda9412,20200316180203
114404139317,성미산로27길,1,서울특별시,ssongda9412,20200316180203
114404139318,성미산로28길,0,서울특별시,ssongda9412,20200316180203
114404139318,성미산로28길,1,서울특별시,ssongda9412,20200316180203
114404139319,성미산로29길,0,서울특별시,ssongda9412,20200316180203
114404139319,성미산로29길,1,서울특별시,ssongda9412,20200316180203
114404139320,성미산로29안길,0,서울특별시,ssongda9412,20200316180203
114404139320,성미산로29안길,1,서울특별시,ssongda9412,20200316180203
114404139321,성미산로2길,0,서울특별시,ssongda9412,20200316180203
114404139321,성미산로2길,1,서울특별시,ssongda9412,20200316180203
114404139321,성미산로2길,2,서울특별시,ssongda9412,20200316180203
114404139322,성미산로31길,0,서울특별시,ssongda9412,20200316180203
114404139322,성미산로31길,1,서울특별시,ssongda9412,20200316180203
114404139323,성미산로32길,0,서울특별시,ssongda9412,20200316180203
114404139323,성미산로32길,1,서울특별시,ssongda9412,20200316180203
114404139324,성미산로3가길,0,서울특별시,ssongda9412,20200316180203
114404139324,성미산로3가길,1,서울특별시,ssongda9412,20200316180203
114404139325,성미산로3길,0,서울특별시,ssongda9412,20200316180203
114404139325,성미산로3길,1,서울특별시,ssongda9412,20200316180203
114404139326,성미산로3나길,0,서울특별시,ssongda9412,20200316180203
114404139326,성미산로3나길,1,서울특별시,ssongda9412,20200316180203
114404139327,성미산로5길,0,서울특별시,ssongda9412,20200316180203
114404139327,성미산로5길,1,서울특별시,ssongda9412,20200316180203
114404139328,성미산로5안길,0,서울특별시,ssongda9412,20200316180203
114404139328,성미산로5안길,1,서울특별시,ssongda9412,20200316180203
114404139329,성미산로6길,0,서울특별시,ssongda9412,20200316180203
114404139329,성미산로6길,1,서울특별시,ssongda9412,20200316180203
114404139329,성미산로6길,2,서울특별시,ssongda9412,20200316180203
114404139330,성미산로7길,0,서울특별시,ssongda9412,20200316180203
114404139330,성미산로7길,1,서울특별시,ssongda9412,20200316180203
114404139331,성미산로7안길,0,서울특별시,ssongda9412,20200316180203
114404139331,성미산로7안길,1,서울특별시,ssongda9412,20200316180203
114404139332,성산로2길,0,서울특별시,ssongda9412,20200316180203
114404139332,성산로2길,1,서울특별시,ssongda9412,20200316180203
114404139333,성산로4길,0,서울특별시,ssongda9412,20200316180203
114404139333,성산로4길,1,서울특별시,ssongda9412,20200316180203
114404139334,성산로4안길,0,서울특별시,ssongda9412,20200316180203
114404139334,성산로4안길,1,서울특별시,ssongda9412,20200316180203
114404139335,성산로6길,0,서울특별시,ssongda9412,20200316180203
114404139335,성산로6길,1,서울특별시,ssongda9412,20200316180203
114404139336,성산로8길,0,서울특별시,ssongda9412,20200316180203
114404139336,성산로8길,1,서울특별시,ssongda9412,20200316180203
114404139337,성암로11길,0,서울특별시,ssongda9412,20200316180203
114404139337,성암로11길,1,서울특별시,ssongda9412,20200316180203
114404139338,성암로13길,0,서울특별시,ssongda9412,20200316180203
114404139338,성암로13길,1,서울특별시,ssongda9412,20200316180203
114404139339,성암로15길,0,서울특별시,ssongda9412,20200316180203
